Sample_ID, Time, R, G, B
1,2025-04-01 13:47:05,80,117,140
1,2025-04-01 13:47:06,84,117,141
1,2025-04-01 13:47:06,84,118,141
1,2025-04-01 13:47:07,89,119,141
1,2025-04-01 13:47:07,90,119,141
1,2025-04-01 13:47:08,94,120,141
1,2025-04-01 13:47:08,96,121,141
2,2025-04-01 13:47:47,155,46,54
2,2025-04-01 13:47:47,154,47,55
2,2025-04-01 13:47:48,154,46,54
2,2025-04-01 13:47:48,154,47,55
2,2025-04-01 13:47:49,153,45,53
2,2025-04-01 13:47:49,154,46,54
2,2025-04-01 13:47:49,154,46,54
2,2025-04-01 13:47:50,154,46,54
2,2025-04-01 13:47:50,154,46,54
2,2025-04-01 13:47:50,154,46,54
2,2025-04-01 13:47:51,154,46,54
2,2025-04-01 13:47:51,154,46,54
2,2025-04-01 13:47:52,154,46,54
2,2025-04-01 13:47:52,154,46,54
2,2025-04-01 13:47:53,154,46,55
2,2025-04-01 13:47:53,154,46,54
2,2025-04-01 13:47:54,154,46,54
2,2025-04-01 13:47:54,154,46,54
2,2025-04-01 13:47:54,154,46,54
2,2025-04-01 13:47:55,154,46,54
2,2025-04-01 13:47:55,154,46,54
2,2025-04-01 13:47:55,154,46,54
2,2025-04-01 13:47:56,154,46,54
2,2025-04-01 13:47:56,154,45,54
2,2025-04-01 13:47:57,153,45,54
2,2025-04-01 13:47:57,153,46,54
2,2025-04-01 13:47:58,153,45,54
2,2025-04-01 13:47:58,153,45,54
2,2025-04-01 13:47:58,153,45,54
2,2025-04-01 13:47:59,153,45,54
2,2025-04-01 13:47:59,153,45,54
2,2025-04-01 13:47:59,153,45,54
2,2025-04-01 13:48:00,153,45,54
2,2025-04-01 13:48:00,153,45,54
2,2025-04-01 13:48:01,153,45,54
2,2025-04-01 13:48:01,153,45,54
2,2025-04-01 13:48:02,153,45,54
2,2025-04-01 13:48:02,153,45,54
2,2025-04-01 13:48:03,153,45,54
2,2025-04-01 13:48:03,153,45,54
2,2025-04-01 13:48:03,153,45,54
2,2025-04-01 13:48:04,153,45,54
2,2025-04-01 13:48:04,153,45,54
2,2025-04-01 13:48:04,153,45,54
2,2025-04-01 13:48:05,153,45,54
2,2025-04-01 13:48:05,153,45,54
2,2025-04-01 13:48:06,153,45,54
2,2025-04-01 13:48:06,153,45,54
2,2025-04-01 13:48:07,153,45,54
2,2025-04-01 13:48:07,153,45,54
2,2025-04-01 13:48:07,153,45,54
2,2025-04-01 13:48:08,153,45,54
2,2025-04-01 13:48:08,153,45,54
2,2025-04-01 13:48:08,153,45,54
2,2025-04-01 13:48:09,153,45,54
2,2025-04-01 13:48:09,153,45,54
2,2025-04-01 13:48:10,153,45,54
2,2025-04-01 13:48:10,153,45,54
2,2025-04-01 13:48:11,154,45,54
2,2025-04-01 13:48:11,154,45,54
2,2025-04-01 13:48:11,154,45,54
2,2025-04-01 13:48:12,154,45,54
2,2025-04-01 13:48:12,154,45,54
2,2025-04-01 13:48:13,154,45,54
2,2025-04-01 13:48:13,153,45,54
2,2025-04-01 13:48:13,153,45,54
2,2025-04-01 13:48:14,153,45,54
2,2025-04-01 13:48:14,153,45,54
2,2025-04-01 13:48:15,153,45,54
2,2025-04-01 13:48:15,153,45,54
2,2025-04-01 13:48:16,153,45,54
2,2025-04-01 13:48:16,153,45,54
2,2025-04-01 13:48:16,153,45,54
2,2025-04-01 13:48:17,153,45,54
2,2025-04-01 13:48:17,153,45,54
2,2025-04-01 13:48:17,153,45,54
2,2025-04-01 13:48:18,153,45,54
2,2025-04-01 13:48:18,153,45,54
2,2025-04-01 13:48:19,153,45,54
2,2025-04-01 13:48:19,153,45,54
2,2025-04-01 13:48:20,153,45,54
2,2025-04-01 13:48:20,153,45,54
2,2025-04-01 13:48:20,153,45,54
2,2025-04-01 13:48:21,153,45,54
2,2025-04-01 13:48:21,153,45,54
2,2025-04-01 13:48:21,153,45,54
2,2025-04-01 13:48:22,153,45,54
2,2025-04-01 13:48:22,153,45,54
2,2025-04-01 13:48:23,153,45,54
2,2025-04-01 13:48:23,153,45,54
2,2025-04-01 13:48:24,153,45,54
2,2025-04-01 13:48:24,153,45,54
2,2025-04-01 13:48:25,153,45,54
2,2025-04-01 13:48:25,153,45,54
2,2025-04-01 13:48:25,153,45,54
2,2025-04-01 13:48:26,153,45,54
2,2025-04-01 13:48:26,153,45,54
2,2025-04-01 13:48:26,154,45,54
2,2025-04-01 13:48:27,153,45,54
2,2025-04-01 13:48:27,153,45,54
2,2025-04-01 13:48:28,153,45,54
2,2025-04-01 13:48:28,154,45,54
2,2025-04-01 13:48:29,153,45,54
2,2025-04-01 13:48:29,153,45,54
2,2025-04-01 13:48:29,153,45,54
2,2025-04-01 13:48:30,153,45,54
2,2025-04-01 13:48:30,153,45,54
2,2025-04-01 13:48:30,154,45,54
2,2025-04-01 13:48:31,153,45,54
2,2025-04-01 13:48:31,153,45,54
2,2025-04-01 13:48:32,153,45,54
2,2025-04-01 13:48:32,153,45,54
2,2025-04-01 13:48:33,153,45,54
2,2025-04-01 13:48:33,153,45,54
2,2025-04-01 13:48:34,153,45,54
2,2025-04-01 13:48:34,153,45,54
2,2025-04-01 13:48:34,153,45,54
2,2025-04-01 13:48:35,153,45,54
2,2025-04-01 13:48:35,153,45,54
2,2025-04-01 13:48:35,153,45,54
2,2025-04-01 13:48:36,153,45,54
2,2025-04-01 13:48:36,153,45,54
2,2025-04-01 13:48:37,153,45,54
2,2025-04-01 13:48:37,153,45,54
2,2025-04-01 13:48:38,153,45,54
2,2025-04-01 13:48:38,153,45,54
2,2025-04-01 13:48:38,153,45,54
2,2025-04-01 13:48:39,153,45,54
2,2025-04-01 13:48:39,153,45,54
2,2025-04-01 13:48:39,153,45,54
2,2025-04-01 13:48:40,153,45,54
2,2025-04-01 13:48:40,153,45,54
2,2025-04-01 13:48:41,154,45,54
2,2025-04-01 13:48:41,154,45,54
2,2025-04-01 13:48:42,154,45,54
2,2025-04-01 13:48:42,154,45,54
2,2025-04-01 13:48:43,154,45,54
2,2025-04-01 13:48:43,154,45,54
2,2025-04-01 13:48:43,154,45,54
2,2025-04-01 13:48:44,154,45,54
2,2025-04-01 13:48:44,154,45,54
2,2025-04-01 13:48:44,154,45,54
2,2025-04-01 13:48:45,154,45,54
2,2025-04-01 13:48:45,154,45,54
2,2025-04-01 13:48:46,154,45,54
2,2025-04-01 13:48:46,154,45,54
2,2025-04-01 13:48:47,154,45,54
2,2025-04-01 13:48:47,154,45,54
2,2025-04-01 13:48:47,154,45,54
2,2025-04-01 13:48:48,154,45,54
2,2025-04-01 13:48:48,154,45,54
2,2025-04-01 13:48:48,154,45,54
2,2025-04-01 13:48:49,153,45,54
2,2025-04-01 13:48:49,153,45,54
2,2025-04-01 13:48:50,153,45,54
2,2025-04-01 13:48:50,154,45,54
2,2025-04-01 13:48:51,154,45,54
2,2025-04-01 13:48:51,154,45,54
2,2025-04-01 13:48:51,154,45,54
2,2025-04-01 13:48:52,154,45,54
2,2025-04-01 13:48:52,154,45,54
2,2025-04-01 13:48:52,154,45,54
2,2025-04-01 13:48:53,154,45,54
2,2025-04-01 13:48:53,154,45,54
2,2025-04-01 13:48:54,154,45,54
2,2025-04-01 13:48:54,154,45,54
2,2025-04-01 13:48:55,154,45,54
2,2025-04-01 13:48:55,154,45,54
2,2025-04-01 13:48:56,154,45,54
2,2025-04-01 13:48:56,154,45,54
2,2025-04-01 13:48:56,154,45,54
2,2025-04-01 13:48:57,154,45,54
2,2025-04-01 13:48:57,154,45,54
2,2025-04-01 13:48:57,154,45,54
2,2025-04-01 13:48:58,154,45,54
2,2025-04-01 13:48:58,154,45,54
2,2025-04-01 13:48:59,154,45,54
2,2025-04-01 13:48:59,154,45,54
2,2025-04-01 13:49:00,154,45,54
2,2025-04-01 13:49:00,154,45,54
2,2025-04-01 13:49:00,154,45,54
2,2025-04-01 13:49:01,154,45,54
2,2025-04-01 13:49:01,154,45,54
2,2025-04-01 13:49:01,154,45,54
2,2025-04-01 13:49:02,154,45,54
2,2025-04-01 13:49:02,154,45,54
2,2025-04-01 13:49:03,154,45,54
2,2025-04-01 13:49:03,154,45,54
2,2025-04-01 13:49:04,154,45,54
2,2025-04-01 13:49:04,154,45,54
2,2025-04-01 13:49:05,154,45,54
2,2025-04-01 13:49:05,154,45,54
2,2025-04-01 13:49:05,154,45,54
2,2025-04-01 13:49:06,154,45,54
2,2025-04-01 13:49:06,154,45,54
2,2025-04-01 13:49:06,154,45,54
2,2025-04-01 13:49:07,154,45,54
2,2025-04-01 13:49:07,154,45,54
2,2025-04-01 13:49:08,154,45,54
2,2025-04-01 13:49:08,154,45,54
2,2025-04-01 13:49:09,154,45,54
2,2025-04-01 13:49:09,154,45,54
2,2025-04-01 13:49:09,154,45,54
2,2025-04-01 13:49:10,154,45,54
2,2025-04-01 13:49:10,154,45,54
2,2025-04-01 13:49:10,154,45,54
2,2025-04-01 13:49:11,154,45,54
2,2025-04-01 13:49:11,154,45,54
2,2025-04-01 13:49:12,154,45,54
2,2025-04-01 13:49:12,154,45,54
2,2025-04-01 13:49:13,154,45,54
2,2025-04-01 13:49:13,154,45,54
2,2025-04-01 13:49:13,154,45,54
2,2025-04-01 13:49:14,154,45,54
2,2025-04-01 13:49:14,154,45,54
2,2025-04-01 13:49:15,154,45,54
2,2025-04-01 13:49:15,154,45,54
2,2025-04-01 13:49:15,154,45,54
2,2025-04-01 13:49:16,153,45,54
2,2025-04-01 13:49:16,153,45,54
2,2025-04-01 13:49:17,154,45,54
2,2025-04-01 13:49:17,154,45,54
2,2025-04-01 13:49:18,154,45,54
2,2025-04-01 13:49:18,154,45,54
2,2025-04-01 13:49:18,154,45,54
2,2025-04-01 13:49:19,154,45,54
2,2025-04-01 13:49:19,154,46,54
2,2025-04-01 13:49:19,154,46,54
2,2025-04-01 13:49:20,154,45,54
2,2025-04-01 13:49:20,154,45,54
2,2025-04-01 13:49:21,152,44,53
2,2025-04-01 13:49:21,150,42,50
2,2025-04-01 13:49:22,158,50,61
2,2025-04-01 13:49:22,157,48,58
2,2025-04-01 13:49:22,158,49,59
2,2025-04-01 13:49:23,158,49,60
2,2025-04-01 13:49:23,156,48,58
2,2025-04-01 13:49:24,156,47,57
2,2025-04-01 13:49:24,157,48,58
2,2025-04-01 13:49:24,93,89,88
